ids,desc_lang
2692,pl
2693,nl
2694,de
2695,pt
2696,bg
2697,en
2698,de
2699,it
2700,lv
2701,es
2702,fr
2703,nl
2704,lv
2705,pt
2706,lt
2707,fr
2708,fr
2709,en
2710,it
2711,sk
2712,fr
2713,pt
2714,cs
2715,nl
2716,el
2717,fr
2718,lt
2719,fr
2720,pl
2721,de
2722,fr
2723,pt
2724,el
2725,fr
2726,es
2727,nl
2728,fr
2729,pl
2730,bg
2731,de
2732,nl
2733,fr
2734,fr
2735,fr
2736,de
2737,it
2738,et
2739,bg
2740,nl
2741,bg
2742,de
2743,lv
2744,es
2745,nl
2746,fr
2747,en
2748,et
2749,lv
2750,fr
2751,de
2752,pl
2753,de
2754,nl
2755,es
2756,hu
2757,pl
2758,hu
2759,pl
2760,et
2761,pt
2762,es
2763,it
2764,en
2765,it
2766,nl
2767,en
2768,cs
2769,da
2770,ca
2771,sv
2772,de
2773,de
2774,de
2775,pl
2776,hr
2777,lv
2778,de
2779,en
2780,fr
2781,cs
2782,hr
2783,ro
2784,es
2785,et
2786,nl
2787,nl
2788,fr
2789,lv
2790,sl
2791,fr
2792,el
2793,nl
2794,en
2795,es
2796,fi
2797,et
2798,nl
2799,de
2800,en
2801,sk
2802,el
2803,da
2804,hu
2805,es
2806,lv
2807,fr
2808,sk
2809,hu
2810,nl
2811,fr
2812,sv
2813,fr
2814,it
2815,bg
2816,de
2817,pt
2818,et
2819,fi
2820,nl
2821,es
2822,fr
2823,ro
2824,de
2825,en
2826,es
2827,fr
2828,fr
2829,es
2830,de
2831,el
2832,pl
2833,bg
2834,hu
2835,lt
2836,fr
2837,hu
2838,en
2839,it
2840,nl
2841,lv
2842,sv
2843,en
2844,fr
2845,en
2846,hu
2847,en
2848,pl
2849,it
2850,fi
2851,fr
2852,en
2853,fi
2854,de
2855,cs
2856,ru
2857,el
2858,it
2859,fr
2860,fr
2861,en
2862,it
2863,fi
2864,fr
2865,es
2866,en
2867,lt
2868,fi
2869,cs
2870,bg
2871,lt
2872,nl
2873,el
2874,ro
2875,cs
2876,hu
2877,it
2878,sv
2879,lv
2880,bg
2881,it
2882,en
2883,nl
2884,fr
2885,pl
2886,hr
2887,fi
2888,nl
2889,pt
2890,hu
2891,nl
2892,en
2893,fr
2894,pt
2895,es
2896,pt
2897,nl
2898,lt
2899,hr
2900,en
2901,es
2902,en
2903,en
2904,cs
2905,el
2906,sk
2907,hr
2908,it
2909,nl
2910,hu
2911,de
2912,cs
2913,de
2914,es
2915,el
2916,pt
2917,hu
2918,nl
2919,lv
2920,en
2921,es
2922,bg
2923,pt
2924,it
2925,en
2926,it
2927,bg
2928,da
2929,fi
2930,en
2931,fr
2932,nl
2933,fr
2934,lv
2935,en
2936,lv
2937,bg
2938,nl
2939,en
2940,fr
2941,fr
2942,sv
2943,nl
2944,sv
2945,es
2946,it
2947,es
2948,sv
2949,sv
2950,nl
2951,sl
2952,ro
2953,sv
2954,de
2955,pt
2956,sk
2957,it
2958,en
2959,en
2960,it
2961,nl
2962,en
2963,de
2964,it
2965,lt
2966,en
2967,it
2968,en
2969,et
2970,nl
2971,nl
2972,fr
2973,sk
2974,bg
2975,de
2976,fi
2977,hu
2978,sk
2979,cs
2980,de
2981,sv
2982,pt
2983,en
2984,nl
2985,pt
2986,en
2987,nl
2988,fr
2989,cs
2990,hu
2991,it
2992,fr
2993,sv
2994,en
2995,sv
2996,lt
2997,en
2998,hr
2999,et
3000,hr
3001,hu
3002,en
3003,de
3004,hu
3005,nl
3006,ru
3007,lt
3008,nl
3009,lt
3010,it
3011,fr
3012,sk
3013,nl
3014,de
3015,fr
3016,fr
3017,fr
3018,es
3019,nl
3020,et
3021,de
3022,en
3023,sk
3024,fi
3025,de
3026,cs
3027,fr
3028,nl
3029,ro
3030,en
3031,de
3032,en
3033,sv
3034,lv
3035,en
3036,lt
3037,en
3038,fr
3039,es
3040,es
3041,nl
3042,cs
3043,fr
3044,fi
3045,es
3046,hu
3047,de
3048,lv
3049,es
3050,it
3051,nl
3052,sv
3053,cs
3054,en
3055,nl
3056,de
3057,pl
3058,nl
3059,lv
3060,en
3061,en
3062,et
3063,en
3064,en
3065,es
3066,es
3067,nl
3068,fr
3069,es
3070,sl
3071,es
3072,en
3073,de
3074,nl
3075,bg
3076,es
3077,lv
3078,sk
3079,it
3080,pt
3081,en
3082,es
3083,it
3084,lt
3085,hu
3086,lt
3087,ro
3088,et
3089,nl
3090,fr
3091,nl
3092,en
3093,nl
3094,lv
3095,de
3096,hr
3097,pl
3098,lt
3099,nl
3100,fr
3101,fr
3102,en
3103,de
3104,cs
3105,en
3106,nl
3107,nl
3108,en
3109,de
3110,pl
3111,en
3112,it
3113,nl
3114,nl
3115,lv
3116,fr
3117,el
3118,nl
3119,el
3120,sk
3121,cs
3122,fr
3123,fi
3124,da
3125,hr
3126,it
3127,nl
3128,hu
3129,sk
3130,fr
3131,de
3132,en
3133,en
3134,en
3135,cs
3136,sk
3137,hu
3138,en
3139,nl
3140,cs
3141,lv
3142,sv
3143,lv
3144,sk
3145,fr
3146,hu
3147,it
3148,de
3149,sk
3150,es
3151,de
3152,sk
3153,hu
3154,hu
3155,en
3156,nl
3157,nl
3158,el
3159,en
3160,fr
3161,nl
3162,en
3163,de
3164,it
3165,es
3166,en
3167,pt
3168,es
3169,el
3170,ru
3171,sv
3172,sk
3173,en
3174,es
3175,hu
3176,it
3177,sv
3178,en
3179,fr
3180,fr
3181,bg
3182,sv
3183,hr
3184,es
3185,pl
3186,it
3187,cs
3188,et
3189,en
3190,fr
3191,it
3192,fr
3193,nl
3194,pl
3195,it
3196,nl
3197,fi
3198,en
3199,de
3200,en
3201,da
3202,fr
3203,en
3204,cs
3205,cs
3206,lt
3207,es
3208,en
3209,es
3210,fr
3211,nl
3212,lv
3213,en
3214,es
3215,hu
3216,cs
3217,et
3218,lt
3219,cs
3220,en
3221,lt
3222,hu
3223,sv
3224,de
3225,en
3226,en
3227,ro
3228,de
3229,de
3230,hu
3231,es
3232,fr
3233,es
3234,fr
3235,de
3236,en
3237,en
3238,lt
3239,el
3240,fr
3241,fr
3242,it
3243,bg
3244,pt
3245,es
3246,it
3247,cs
3248,sk
3249,ro
3250,de
3251,fr
3252,lv
3253,es
3254,lv
3255,pt
3256,fr
3257,cs
3258,fr
3259,en
3260,es
3261,pt
3262,de
3263,et
3264,it
3265,en
3266,lv
3267,de
3268,en
3269,et
3270,fr
3271,et
3272,cs
3273,fr
3274,de
3275,de
3276,it
3277,et
3278,pt
3279,hr
3280,da
3281,et
3282,fr
3283,de
3284,es
3285,et
3286,ro
3287,it
3288,nl
3289,it
3290,it
3291,fr
3292,fr
3293,en
3294,pl
3295,en
3296,fr
3297,fr
3298,nl
3299,de
3300,hr
3301,nl
3302,hu
3303,et
3304,ca
3305,hu
3306,fi
3307,de
3308,sk
3309,pl
3310,fi
3311,pl
3312,cs
3313,fr
3314,ro
3315,de
3316,en
3317,et
3318,pt
3319,bg
3320,es
3321,de
3322,es
3323,el
3324,sk
3325,bg
3326,es
3327,nl
3328,it
3329,lt
3330,cs
3331,hu
3332,pl
3333,nl
3334,it
3335,en
3336,sk
3337,fr
3338,lv
3339,es
3340,lv
3341,pt
3342,it
3343,it
3344,de
3345,cs
3346,en
3347,fr
3348,es
3349,et
3350,sv
3351,fi
3352,et
3353,fr
3354,nl
3355,hu
3356,es
3357,de
3358,bg
3359,lv
3360,da
3361,fr
3362,hu
3363,nl
3364,en
3365,lt
3366,fi
3367,lv
3368,bg
3369,bg
3370,nl
3371,pt
3372,lt
3373,it
3374,nl
3375,et
3376,cs
3377,sv
3378,hu
3379,pt
3380,de
3381,es
3382,en
3383,fr
3384,en
3385,en
3386,hu
3387,es
3388,hu
3389,lv
3390,et
3391,nl
3392,sv
3393,cs
3394,en
3395,nl
3396,bg
3397,lt
3398,hu
3399,de
3400,fr
3401,pt
3402,nl
3403,pl
3404,sl
3405,en
3406,fr
3407,de
3408,lv
3409,es
3410,es
3411,fr
3412,pt
3413,nl
3414,nl
3415,it
3416,it
3417,en
3418,pl
3419,pt
3420,sv
3421,en
3422,nl
3423,it
3424,pl
3425,sv
3426,nl
3427,de
3428,it
3429,sv
3430,ro
3431,bg
3432,lv
3433,bg
3434,sv
3435,en
3436,bg
3437,nl
3438,fr
3439,hu
3440,nl
3441,nl
3442,nl
3443,hu
3444,es
3445,nl
3446,en
3447,fr
3448,fr
3449,nl
3450,it
3451,fr
3452,pt
3453,de
3454,fr
3455,nl
3456,it
3457,et
3458,et
3459,fi
3460,nl
3461,pl
3462,de
3463,sv
3464,pl
3465,it
3466,hu
3467,sk
3468,lv
3469,es
3470,de
3471,pl
3472,it
3473,et
3474,en
3475,it
3476,et
3477,es
3478,fr
3479,it
3480,fr
3481,et
3482,pt
3483,es
3484,en
3485,en
3486,es
3487,pl
3488,fr
3489,ro
3490,nl
3491,de
3492,lv
3493,en
3494,sk
3495,de
3496,nl
3497,fr
3498,nl
3499,nl
3500,es
3501,sk
3502,fi
3503,de
3504,bg
3505,it
3506,de
3507,nl
3508,fr
3509,de
3510,de
3511,fr
3512,ro
3513,cs
3514,pl
3515,es
3516,fr
3517,en
3518,lv
3519,es
3520,it
3521,nl
3522,nl
3523,es
3524,hr
3525,es
3526,sl
3527,sk
3528,fr
3529,el
3530,fr
3531,fr
3532,de
3533,lt
3534,bg
3535,fr
3536,pt
3537,nl
3538,es
3539,hu
3540,pl
3541,fr
3542,fr
3543,fr
3544,hu
3545,nl
3546,et
3547,nl
3548,it
3549,pt
3550,fr
3551,vi
3552,es
3553,it
3554,cs
3555,hr
3556,pl
3557,nl
3558,lv
3559,de
3560,et
3561,fr
3562,pt
3563,es
3564,de
3565,da
3566,nl
3567,nl
3568,es
3569,et
3570,fr
3571,bg
3572,et
3573,en
3574,de
3575,fi
3576,et
3577,hr
3578,fi
3579,sv
3580,bg
3581,lt
3582,es
3583,et
3584,et
3585,bg
3586,pl
3587,cs
3588,et
3589,es
3590,fr
3591,fr
3592,cs
3593,fr
3594,fr
3595,pl
3596,es
3597,sk
3598,fr
3599,en
3600,pl
3601,nl
3602,nl
3603,en
3604,pl
3605,it
3606,da
3607,it
3608,nl
3609,lv
3610,pl
3611,en
3612,de
3613,it
3614,pt
3615,nl
3616,es
3617,lt
3618,de
3619,de
3620,cs
3621,lv
3622,de
3623,it
3624,es
3625,es
3626,bg
3627,it
3628,fr
3629,pt
3630,de
3631,de
3632,en
3633,sk
3634,lt
3635,pl
3636,es
3637,fr
3638,en
3639,en
3640,de
3641,it
3642,es
3643,nl
3644,pl
3645,cs
3646,pl
3647,en
3648,es
3649,fr
3650,en
3651,fr
3652,nl
3653,fr
3654,fr
3655,pl
3656,nl
3657,it
3658,de
3659,pt
3660,it
3661,en
3662,es
3663,de
3664,en
3665,it
3666,et
3667,it
3668,de
3669,hu
3670,sv
3671,it
3672,hu
3673,cs
3674,lv
3675,sv
3676,hu
3677,pl
3678,nl
3679,de
3680,de
3681,bg
3682,it
3683,et
3684,en
3685,nl
3686,lv
3687,en
3688,es
3689,pt
3690,lt
3691,nl
3692,sk
3693,hr
3694,fr
3695,da
3696,sk
3697,pt
3698,bg
3699,lv
3700,en
3701,de
3702,en
3703,es
3704,fr
3705,lt
3706,hu
3707,el
3708,en
3709,sl
3710,de
3711,it
3712,ro
3713,ca
3714,de
3715,pt
3716,en
3717,et
3718,en
3719,pl
3720,el
3721,ca
3722,hu
3723,pt
3724,bg
3725,en
3726,es
3727,lt
3728,es
3729,de
3730,de
3731,fr
3732,ro
3733,lt
3734,en
3735,lv
3736,bg
3737,sk
3738,en
3739,fr
3740,lt
3741,bg
3742,de
3743,ru
3744,pl
3745,pt
3746,en
3747,fr
3748,it
3749,fr
3750,lv
3751,el
3752,bg
3753,fr
3754,pl
3755,sk
3756,sv
3757,en
3758,el
3759,cs
3760,nl
3761,en
3762,pt
3763,en
3764,nl
3765,en
3766,de
3767,de
3768,it
3769,sv
3770,hr
3771,en
3772,en
3773,fr
3774,es
3775,el
3776,es
3777,el
3778,fr
3779,nl
3780,nl
3781,fr
3782,en
3783,fr
3784,hr
3785,it
3786,de
3787,es
3788,it
3789,sv
3790,en
3791,en
3792,sk
3793,pl
3794,da
3795,et
3796,es
3797,it
3798,en
3799,fi
3800,hu
3801,fr
3802,fr
3803,lv
3804,es
3805,nl
3806,sk
3807,pl
3808,nl
3809,de
3810,fi
3811,fr
3812,pt
3813,de
3814,el
3815,de
3816,it
3817,pl
3818,lv
3819,cs
3820,hu
3821,cs
3822,pl
3823,de
3824,nl
3825,sv
3826,de
3827,fi
3828,nl
3829,fr
3830,de
3831,fr
3832,da
3833,es
3834,de
3835,fr
3836,en
3837,en
3838,et
3839,en
3840,fr
3841,fr
3842,de
3843,it
3844,lt
3845,de
3846,es
3847,lt
3848,es
3849,fr
3850,cs
3851,it
3852,el
3853,es
3854,et
3855,cs
3856,es
3857,nl
3858,lv
3859,de
3860,nl
3861,es
3862,hu
3863,es
3864,es
3865,es
3866,fr
3867,it
3868,en
3869,es
3870,fr
3871,fr
3872,de
3873,en
3874,nl
3875,fr
3876,nl
3877,sv
3878,sl
3879,fr
3880,nl
3881,sv
3882,de
3883,es
3884,es
3885,de
3886,No language detected.
3887,bg
3888,es
3889,de
3890,pt
3891,nl
3892,en
3893,fr
3894,fr
3895,lv
3896,pl
3897,de
3898,it
3899,hu
3900,es
3901,bg
3902,en
3903,en
3904,it
3905,es
3906,fr
3907,sv
3908,fr
3909,de
3910,it
3911,pt
3912,ro
3913,ru
3914,es
3915,sv
3916,lv
3917,es
3918,nl
3919,fr
3920,nl
3921,fr
3922,en
3923,hu
3924,en
3925,de
3926,sk
3927,pl
3928,en
3929,et
3930,el
3931,hr
3932,sk
3933,en
3934,lv
3935,da
3936,de
3937,bg
3938,nl
3939,fr
3940,de
3941,de
3942,el
3943,sk
3944,it
3945,nl
3946,nl
3947,en
3948,lt
3949,it
3950,sv
3951,en
3952,it
3953,lv
3954,fi
3955,de
3956,en
3957,sk
3958,es
3959,de
3960,de
3961,sk
3962,en
3963,pt
3964,hu
3965,lt
3966,de
3967,lv
3968,bg
3969,bg
3970,es
3971,es
3972,fr
3973,nl
3974,nl
3975,fi
3976,en
3977,lt
3978,nl
3979,en
3980,hu
3981,bg
3982,it
3983,nl
3984,hu
3985,de
3986,de
3987,en
3988,pl
3989,nl
3990,it
3991,fr
3992,pt
3993,sv
3994,en
3995,fr
3996,lv
3997,lv
3998,hu
3999,es
4000,fr
4001,nl
4002,lt
4003,hr
4004,en
4005,ro
4006,fr
4007,it
4008,pt
4009,es
4010,pl
4011,fi
4012,en
4013,lt
4014,cs
4015,en
4016,it
4017,en
4018,fr
4019,et
4020,fr
4021,fr
4022,es
4023,it
4024,de
4025,nl
4026,it
4027,en
4028,pl
4029,cs
4030,pt
4031,en
4032,fr
4033,nl
4034,nl
4035,hr
4036,ro
4037,nl
4038,fr
4039,de
4040,nl
4041,en
4042,it
4043,de
4044,it
4045,pt
4046,hu
4047,en
4048,hu
4049,it
4050,fr
4051,el
4052,it
4053,de
4054,pl
4055,hr
4056,lt
4057,sk
4058,fr
4059,en
4060,de
4061,sk
4062,hu
4063,it
4064,el
4065,en
4066,en
4067,en
4068,it
4069,es
4070,fr
4071,hu
4072,es
4073,it
4074,it
4075,it
4076,fr
4077,lt
4078,fr
4079,nl
4080,en
4081,es
4082,fr
4083,el
4084,nl
4085,de
4086,pt
4087,en
4088,es
4089,de
4090,en
4091,de
4092,hu
4093,lt
4094,sk
4095,nl
4096,et
4097,it
4098,et
4099,de
4100,de
4101,en
4102,pt
4103,hu
4104,bg
4105,lv
4106,nl
4107,nl
4108,bg
4109,de
4110,de
4111,fr
4112,lv
4113,lt
4114,el
4115,sk
4116,en
4117,de
4118,sk
4119,fr
4120,es
4121,de
4122,sv
4123,fr
4124,sk
4125,lt
4126,es
4127,sv
4128,de
4129,nl
4130,en
4131,fi
4132,fr
4133,pl
4134,el
4135,bg
4136,ro
4137,de
4138,de
4139,it
4140,de
4141,pl
4142,en
4143,it
4144,nl
4145,sv
4146,de
4147,fi
4148,nl
4149,lv
4150,et
4151,hu
4152,pl
4153,en
4154,sl
4155,it
4156,fr
4157,lv
4158,en
4159,es
4160,fr
4161,bg
4162,es
4163,pl
4164,pl
4165,nl
4166,nl
4167,en
4168,es
4169,it
4170,en
4171,et
4172,nl
4173,et
4174,hr
4175,en
4176,nl
4177,el
4178,en
4179,es
4180,pl
4181,sk
4182,en
4183,fi
4184,et
4185,de
4186,it
4187,cs
4188,es
4189,sv
4190,hu
4191,de
4192,pt
4193,el
4194,en
4195,et
4196,pl
4197,da
4198,en
4199,en
4200,es
4201,lv
4202,pl
4203,fr
4204,fr
4205,da
4206,fr
4207,es
4208,el
4209,sl
4210,en
4211,de
4212,et
4213,cs
4214,da
4215,en
4216,fi
4217,ro
4218,ro
4219,lv
4220,cs
4221,fr
4222,lv
4223,en
4224,fr
4225,de
4226,de
4227,bg
4228,en
4229,et
4230,da
4231,nl
4232,hu
4233,es
4234,en
4235,sv
4236,fr
4237,en
4238,fr
4239,en
4240,cs
4241,it
4242,et
4243,cs
4244,hu
4245,it
4246,pt
4247,it
4248,it
4249,nl
4250,et
4251,pl
4252,bg
4253,da
4254,it
4255,pt
4256,it
4257,it
4258,et
4259,et
4260,fr
4261,el
4262,el
4263,et
4264,en
4265,lt
4266,nl
4267,es
4268,cs
4269,fr
4270,en
4271,pl
4272,fi
4273,de
4274,pt
4275,it
4276,en
4277,de
4278,nl
4279,it
4280,fr
4281,cs
4282,nl
4283,hr
4284,sk
4285,it
4286,nl
4287,sk
4288,fi
4289,en
4290,en
4291,de
4292,ru
4293,lt
4294,nl
4295,pt
4296,de
4297,es
4298,de
4299,sv
4300,es
4301,fr
4302,cs
4303,nl
4304,bg
4305,en
4306,es
4307,el
4308,sk
4309,de
4310,nl
4311,sv
4312,de
4313,lt
4314,nl
4315,es
4316,sv
4317,cs
4318,nl
4319,hu
4320,hu
4321,sv
4322,sk
4323,nl
4324,sk
4325,de
4326,it
4327,lt
4328,fr
4329,lv
4330,de
4331,hu
4332,de
4333,nl
4334,hu
4335,nl
4336,es
4337,es
4338,sk
4339,et
4340,it
4341,pt
4342,nl
4343,fr
4344,el
4345,en
4346,it
4347,en
4348,de
4349,de
4350,nl
4351,el
4352,es
4353,sk
4354,pt
4355,nl
4356,hu
4357,it
4358,en
4359,ru
4360,sk
4361,en
4362,de
4363,fi
4364,pl
4365,en
4366,en
4367,de
4368,el
4369,de
4370,lv
4371,fr
4372,et
4373,en
4374,et
4375,bg
4376,ro
4377,nl
4378,de
4379,de
4380,en
4381,nl
4382,et
4383,nl
4384,nl
4385,es
4386,fr
4387,fr
4388,fr
4389,pl
4390,en
4391,pl
4392,pt
4393,el
4394,en
4395,fr
4396,en
4397,es
4398,lt
4399,pl
4400,it
4401,lv
4402,fr
4403,de
4404,nl
4405,pl
4406,lt
4407,et
4408,nl
4409,it
4410,it
4411,es
4412,it
4413,de
4414,en
4415,fr
4416,en
4417,sv
4418,en
4419,es
4420,No language detected.
4421,sv
4422,et
4423,hu
4424,et
4425,es
4426,pt
4427,it
4428,de
4429,nl
4430,el
4431,et
4432,pl
4433,de
4434,de
4435,pt
4436,en
4437,lv
4438,bg
4439,nl
4440,nl
4441,de
4442,it
4443,it
4444,de
4445,nl
4446,it
4447,sv
4448,pt
4449,pt
4450,en
4451,nl
4452,et
4453,es
4454,en
4455,pt
4456,de
4457,es
4458,de
4459,es
4460,it
4461,pt
4462,bg
4463,sv
4464,lt
4465,hu
4466,el
4467,pt
4468,pt
4469,it
4470,nl
4471,de
4472,fr
4473,bg
4474,hu
4475,fr
4476,it
4477,sk
4478,sk
4479,es
4480,ro
4481,it
4482,en
4483,pl
4484,nl
4485,et
4486,sk
4487,pt
4488,es
4489,en
4490,it
4491,cs
4492,nl
4493,es
4494,lt
4495,en
4496,pl
4497,de
4498,de
4499,nl
4500,sk
4501,en
4502,fr
4503,en
4504,fr
4505,fi
4506,lt
4507,it
4508,fr
4509,es
4510,nl
4511,lt
4512,nl
4513,sv
4514,pt
4515,lt
4516,it
4517,et
4518,it
4519,pt
4520,es
4521,bg
4522,fr
4523,lv
4524,lv
4525,es
4526,de
4527,de
4528,sv
4529,es
4530,es
4531,bg
4532,it
4533,et
4534,hu
4535,en
4536,it
4537,de
4538,en
4539,fr
4540,lv
4541,sv
4542,lt
4543,en
4544,cs
4545,en
4546,de
4547,es
4548,fr
4549,hu
4550,lv
4551,el
4552,sk
4553,sk
4554,ro
4555,it
4556,sk
4557,el
4558,it
4559,es
4560,fr
4561,es
4562,nl
4563,pt
4564,et
4565,lt
4566,sv
4567,es
4568,nl
4569,nl
4570,en
4571,es
4572,en
4573,de
4574,et
4575,cs
4576,hr
4577,nl
4578,sv
4579,en
4580,nl
4581,nl
4582,lt
4583,nl
4584,pt
4585,bg
4586,bg
4587,fr
4588,de
4589,it
4590,lv
4591,de
4592,en
4593,sl
4594,nl
4595,it
4596,en
4597,de
4598,pl
4599,pl
4600,et
4601,en
4602,ro
4603,en
4604,da
4605,fr
4606,bg
4607,en
4608,bg
4609,cs
4610,fr
4611,en
4612,hu
4613,it
4614,sk
4615,nl
4616,de
4617,bg
4618,es
4619,es
4620,sv
4621,en
4622,de
4623,bg
4624,de
4625,el
4626,nl
4627,fr
4628,fr
4629,hu
4630,sv
4631,en
4632,hr
4633,es
4634,nl
4635,it
4636,cs
4637,es
4638,pl
4639,it
4640,fr
4641,hu
4642,sv
4643,es
4644,lt
4645,de
4646,it
4647,de
4648,nl
4649,fr
4650,cs
4651,en
4652,el
4653,bg
4654,it
4655,lv
4656,de
4657,ro
4658,sv
4659,sv
4660,de
4661,en
4662,fr
4663,en
4664,lv
4665,de
4666,pt
4667,nl
4668,bg
4669,cs
4670,it
4671,hr
4672,pl
4673,de
4674,nl
4675,sv
4676,de
4677,de
4678,da
4679,de
4680,sv
4681,pt
4682,pt
4683,bg
4684,sk
4685,it
4686,de
4687,fr
4688,lt
4689,sl
4690,nl
4691,hr
4692,et
4693,en
4694,nl
4695,sv
4696,it
4697,it
4698,lv
4699,it
4700,et
4701,pl
4702,it
4703,de
4704,de
4705,hu
4706,it
4707,nl
4708,de
4709,nl
4710,nl
4711,es
4712,en
4713,hu
4714,fr
4715,en
4716,de
4717,lv
4718,et
4719,fr
4720,lt
4721,sk
4722,en
4723,lv
4724,it
4725,bg
4726,es
4727,en
4728,el
4729,de
4730,es
4731,fr
4732,de
4733,bg
4734,cs
4735,bg
4736,el
4737,cs
4738,nl
4739,de
4740,hr
4741,bg
4742,fi
4743,de
4744,it
4745,de
4746,sv
4747,de
4748,de
4749,sk
4750,fi
4751,lv
4752,it
4753,en
4754,pl
4755,pt
4756,et
4757,es
4758,de
4759,fr
4760,hr
4761,sk
4762,it
4763,en
4764,de
4765,fr
4766,nl
4767,cs
4768,fi
4769,pl
4770,pl
4771,fr
4772,en
4773,lv
4774,cs
4775,sk
4776,de
4777,nl
4778,fr
4779,nl
4780,fi
4781,ro
4782,bg
4783,nl
4784,cs
4785,lv
4786,en
4787,it
4788,ro
4789,en
4790,sl
4791,pt
4792,en
4793,en
4794,nl
4795,it
4796,hr
4797,pl
4798,it
4799,fr
4800,it
4801,sv
4802,da
4803,nl
4804,fr
4805,de
4806,lv
4807,de
4808,es
4809,it
4810,et
4811,it
4812,nl
4813,de
4814,it
4815,pt
4816,es
4817,de
4818,fr
4819,fr
4820,pl
4821,et
4822,es
4823,de
4824,it
4825,nl
4826,vi
4827,pt
4828,es
4829,nl
4830,it
4831,en
4832,en
4833,sv
4834,de
4835,lv
4836,it
4837,it
4838,nl
4839,es
4840,fr
4841,en
4842,it
4843,pt
4844,it
4845,lv
4846,sv
4847,nl
4848,sk
4849,pl
4850,it
4851,fr
4852,en
4853,nl
4854,pl
4855,et
4856,pt
4857,fr
4858,es
4859,fi
4860,nl
4861,en
4862,nl
4863,pl
4864,sv
4865,en
4866,da
4867,nl
4868,et
4869,nl
4870,fr
4871,fr
4872,et
4873,sk
4874,fr
4875,lv
4876,it
4877,bg
4878,fr
4879,fr
4880,de
4881,hu
4882,es
4883,sv
4884,hr
4885,it
4886,fr
4887,pt
4888,fr
4889,es
4890,en
4891,nl
4892,nl
4893,el
4894,hu
4895,sv
4896,es
4897,de
4898,hu
4899,cs
4900,da
4901,en
4902,da
4903,fr
4904,de
4905,sl
4906,sk
4907,es
4908,hu
4909,es
4910,nl
4911,fr
4912,es
4913,et
4914,en
4915,et
4916,da
4917,nl
4918,nl
4919,es
4920,sk
4921,sk
4922,en
4923,en
4924,lv
4925,cs
4926,hu
4927,hu
4928,da
4929,pt
4930,es
4931,sv
4932,hr
4933,en
4934,de
4935,lv
4936,en
4937,es
4938,es
4939,lt
4940,de
4941,lv
4942,et
4943,es
4944,hu
4945,en
4946,cs
4947,cs
4948,de
4949,pt
4950,fr
4951,lv
4952,en
4953,fi
4954,sv
4955,hu
4956,pl
4957,de
4958,en
4959,fr
4960,nl
4961,pt
4962,de
4963,fr
4964,nl
4965,sv
4966,en
4967,en
4968,da
4969,lt
4970,es
4971,nl
4972,de
4973,sv
4974,pl
4975,sk
4976,el
4977,fr
4978,nl
4979,en
4980,it
4981,en
4982,de
4983,lv
4984,nl
4985,pt
4986,sk
4987,en
4988,sl
4989,hu
4990,sv
4991,en
4992,pt
4993,cs
4994,en
4995,fr
4996,nl
4997,de
4998,pt
4999,fi
5000,en
5001,fr
5002,es
5003,nl
5004,lt
5005,pl
5006,cs
5007,nl
5008,en
5009,pt
5010,fr
5011,pt
5012,nl
5013,sv
5014,it
5015,et
5016,nl
5017,fr
5018,nl
5019,hu
5020,it
5021,fr
5022,hr
5023,el
5024,bg
5025,fr
5026,it
5027,en
5028,bg
5029,es
5030,es
5031,sv
5032,sv
5033,it
5034,pt
5035,et
5036,it
5037,nl
5038,pt
5039,nl
5040,nl
5041,de
5042,hu
5043,it
5044,hu
5045,fr
5046,de
5047,en
5048,en
5049,es
5050,it
5051,bg
5052,lt
5053,de
5054,hu
5055,fi
5056,cs
5057,es
5058,lt
5059,et
5060,nl
5061,bg
5062,de
5063,de
5064,pt
5065,fr
5066,fr
5067,nl
5068,hu
5069,it
5070,it
5071,es
5072,fi
5073,nl
5074,bg
5075,it
5076,nl
5077,nl
5078,de
5079,nl
5080,fr
5081,it
5082,hu
5083,pt
5084,it
5085,en
5086,sv
5087,cs
5088,en
5089,it
5090,sv
5091,nl
5092,ro
5093,es
5094,bg
5095,hu
5096,hu
5097,sv
5098,en
5099,lv
5100,es
5101,sk
5102,fr
5103,en
5104,de
5105,hu
5106,nl
5107,es
5108,et
5109,nl
5110,pt
5111,lv
5112,et
5113,da
5114,et
5115,en
5116,cs
5117,sk
5118,it
5119,pl
5120,fr
5121,pt
5122,lv
5123,de
5124,fr
5125,sk
5126,fr
5127,de
5128,es
5129,cs
5130,nl
5131,ro
5132,lv
5133,it
5134,nl
5135,lv
5136,hu
5137,et
5138,de
5139,en
5140,nl
5141,lt
5142,cs
5143,fr
5144,fi
5145,es
5146,nl
5147,fr
5148,bg
5149,en
5150,en
5151,it
5152,de
5153,de
5154,hu
5155,de
5156,el
5157,es
5158,af
5159,fr
5160,bg
5161,es
5162,el
5163,nl
5164,es
5165,de
5166,fr
5167,it
5168,pl
5169,de
5170,fr
5171,de
5172,hr
5173,da
5174,lv
5175,fr
5176,sk
5177,de
5178,en
5179,nl
5180,es
5181,fr
5182,pt
5183,it
5184,pl
5185,es
5186,de
5187,it
5188,pl
5189,en
5190,pl
5191,cs
5192,de
5193,fr
5194,en
5195,hu
5196,nl
5197,sk
5198,en
5199,de
5200,it
5201,ro
5202,en
5203,sv
5204,nl
5205,es
